# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 8.931770e-10 8.931770e-10 1
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 6.108951e-05 8.514149e-07 6.125501e-05 2
2.750000 1.005146e-04 6.907782e-06 1.024805e-04 1
3.250000 1.303435e-04 5.259585e-05 1.385358e-04 34
3.750000 1.600762e-04 1.020011e-04 1.919939e-04 546
4.250000 1.834174e-04 1.293475e-04 2.232669e-04 881
4.750000 2.104904e-04 1.268029e-04 2.482701e-04 848
5.250000 2.195145e-04 1.328852e-04 2.542718e-04 938
5.750000 2.340682e-04 1.360633e-04 2.669339e-04 952
6.250000 2.297997e-04 1.367234e-04 2.683680e-04 890
6.750000 2.369461e-04 1.316720e-04 2.755062e-04 931
7.250000 2.241907e-04 1.317382e-04 2.619430e-04 861
7.750000 2.238026e-04 1.292478e-04 2.617955e-04 898
8.250000 2.232979e-04 1.263934e-04 2.561322e-04 888
8.750000 2.259430e-04 1.343023e-04 2.607462e-04 890
9.250000 2.195349e-04 1.335450e-04 2.631343e-04 912
9.750000 2.337319e-04 1.326599e-04 2.639904e-04 917
10.250000 2.200107e-04 1.292992e-04 2.631829e-04 891
10.750000 1.931602e-04 1.351198e-04 2.389969e-04 943
11.250000 1.655031e-04 1.100673e-04 1.973374e-04 561
11.750000 1.467693e-04 5.797246e-05 1.552762e-04 39
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
