# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 1.121715e-04 5.072667e-05 1.254933e-04 38
3.750000 1.407107e-04 9.393025e-05 1.657224e-04 586
4.250000 1.643132e-04 1.128853e-04 2.018022e-04 882
4.750000 1.861120e-04 1.083061e-04 2.126596e-04 870
5.250000 1.994545e-04 1.184508e-04 2.329124e-04 940
5.750000 1.950829e-04 1.182834e-04 2.263523e-04 942
6.250000 1.880371e-04 1.152359e-04 2.200000e-04 923
6.750000 1.843015e-04 1.131322e-04 2.131594e-04 879
7.250000 1.861963e-04 1.143259e-04 2.168135e-04 945
7.750000 1.859691e-04 1.184908e-04 2.188275e-04 889
8.250000 1.948919e-04 1.112763e-04 2.246202e-04 875
8.750000 1.882809e-04 1.089006e-04 2.143570e-04 883
9.250000 1.930184e-04 1.119766e-04 2.183076e-04 845
9.750000 1.861587e-04 1.158122e-04 2.168597e-04 909
10.250000 1.874385e-04 1.086470e-04 2.146729e-04 918
10.750000 1.667960e-04 1.047585e-04 1.971458e-04 908
11.250000 1.478764e-04 8.981893e-05 1.693120e-04 557
11.750000 1.232791e-04 5.194283e-05 1.296191e-04 34
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 2.290327e-09 5.011043e-09 6.213364e-09 1
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
