# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 4.649416e-06 4.630127e-06 2.070255e-08 6
0.750000 1.318149e-07 3.004873e-08 1.282718e-07 7
1.250000 7.416242e-08 7.143951e-08 3.348108e-09 5
1.750000 1.966577e-06 1.973504e-06 8.036639e-08 8
2.250000 3.942323e-05 3.932290e-05 6.032120e-07 9
2.750000 8.074545e-05 8.127071e-05 5.641760e-06 8
3.250000 1.347829e-04 1.233355e-04 5.298483e-05 1795
3.750000 1.702379e-04 1.430260e-04 9.085744e-05 26485
4.250000 1.968230e-04 1.628827e-04 1.101271e-04 42240
4.750000 2.147236e-04 1.825856e-04 1.128448e-04 42652
5.250000 2.209808e-04 1.911273e-04 1.117662e-04 42312
5.750000 2.218652e-04 1.922613e-04 1.122659e-04 42587
6.250000 2.232279e-04 1.918799e-04 1.128442e-04 42180
6.750000 2.227172e-04 1.923262e-04 1.125548e-04 42437
7.250000 2.231631e-04 1.927257e-04 1.124345e-04 42516
7.750000 2.239249e-04 1.928665e-04 1.138291e-04 42330
8.250000 2.244025e-04 1.930758e-04 1.136873e-04 42377
8.750000 2.232578e-04 1.922190e-04 1.133218e-04 42347
9.250000 2.225898e-04 1.925726e-04 1.126271e-04 42549
9.750000 2.229041e-04 1.927904e-04 1.122664e-04 42488
10.250000 2.151236e-04 1.837175e-04 1.119868e-04 42273
10.750000 1.972140e-04 1.628014e-04 1.100508e-04 42291
11.250000 1.697058e-04 1.433623e-04 9.094454e-05 25961
11.750000 1.320606e-04 1.221129e-04 5.155696e-05 1827
12.250000 8.936808e-05 8.878991e-05 2.231343e-06 3
12.750000 3.903580e-05 4.025090e-05 1.921500e-06 5
13.250000 4.107297e-06 4.102063e-06 4.256053e-08 11
13.750000 1.490403e-09 1.636068e-12 1.490790e-09 4
14.250000 4.063824e-06 4.047059e-06 1.854554e-08 8
14.750000 2.467366e-07 2.467025e-07 2.129341e-09 7
