# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.500000 1.540882e-04 2.343640e-08 1.540885e-04 421
1.500000 1.503625e-04 2.343231e-08 1.503617e-04 418
2.500000 1.431881e-04 2.606556e-08 1.431873e-04 410
3.500000 1.449971e-04 2.560555e-08 1.449964e-04 424
4.500000 1.472309e-04 2.550421e-08 1.472287e-04 394
5.500000 1.467787e-04 2.403681e-08 1.467783e-04 392
6.500000 1.544515e-04 2.215383e-08 1.544516e-04 436
7.500000 2.105544e-04 2.529947e-08 2.105532e-04 401
8.500000 3.541931e-04 2.332022e-08 3.541935e-04 423
9.500000 4.316793e-04 2.265445e-08 4.316793e-04 441
10.500000 4.493728e-04 2.417845e-08 4.493726e-04 385
11.500000 3.654180e-04 2.385171e-08 3.654167e-04 423
12.500000 2.197949e-04 2.484785e-08 2.197951e-04 399
13.500000 1.482144e-04 2.545235e-08 1.482132e-04 453
14.500000 1.468758e-04 2.482599e-08 1.468740e-04 397
15.500000 1.587914e-04 2.503726e-08 1.587897e-04 397
16.500000 1.461680e-04 2.429167e-08 1.461672e-04 448
17.500000 1.471356e-04 2.379339e-08 1.471352e-04 480
18.500000 1.547482e-04 2.592846e-08 1.547466e-04 393
19.500000 1.487052e-04 2.454049e-08 1.487037e-04 406
20.500000 1.479889e-04 2.255385e-08 1.479879e-04 423
21.500000 1.421169e-04 2.285956e-08 1.421164e-04 406
22.500000 1.484771e-04 2.414490e-08 1.484765e-04 391
23.500000 1.561630e-04 2.369545e-08 1.561627e-04 420
24.500000 1.542634e-04 2.525245e-08 1.542623e-04 445
25.500000 1.560690e-04 2.463116e-08 1.560674e-04 444
26.500000 1.604962e-04 2.308718e-08 1.604960e-04 419
27.500000 2.338498e-04 2.207227e-08 2.338502e-04 407
28.500000 3.765519e-04 2.421616e-08 3.765526e-04 410
29.500000 4.261346e-04 2.343401e-08 4.261334e-04 427
30.500000 4.287417e-04 2.263696e-08 4.287427e-04 413
31.500000 3.502646e-04 2.383751e-08 3.502642e-04 428
32.500000 2.159421e-04 2.330557e-08 2.159413e-04 416
33.500000 1.527194e-04 2.431592e-08 1.527185e-04 394
34.500000 1.510361e-04 2.564312e-08 1.510352e-04 418
35.500000 1.482343e-04 2.516079e-08 1.482326e-04 454
36.500000 1.512956e-04 2.497873e-08 1.512948e-04 432
37.500000 1.493390e-04 2.345832e-08 1.493383e-04 441
38.500000 1.435764e-04 2.367451e-08 1.435749e-04 445
39.500000 1.480472e-04 2.358814e-08 1.480469e-04 426
