# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.500000 5.149078e-05 1.122730e-08 5.148987e-05 46
1.500000 4.202287e-05 1.420099e-08 4.202198e-05 43
2.500000 5.381753e-05 1.044973e-08 5.381766e-05 31
3.500000 4.999593e-05 1.288685e-08 4.999544e-05 39
4.500000 4.334970e-05 1.441729e-08 4.335228e-05 33
5.500000 3.957427e-05 1.415265e-08 3.957539e-05 39
6.500000 4.853029e-05 1.549909e-08 4.852910e-05 48
7.500000 7.288186e-05 1.440800e-08 7.287946e-05 37
8.500000 1.009644e-04 1.525388e-08 1.009648e-04 29
9.500000 1.419438e-04 2.259835e-08 1.419427e-04 166
10.500000 1.623364e-04 2.840731e-08 1.623359e-04 694
11.500000 1.831912e-04 2.909422e-08 1.831912e-04 755
12.500000 1.934917e-04 2.867270e-08 1.934905e-04 775
13.500000 2.115691e-04 2.996402e-08 2.115680e-04 847
14.500000 2.165918e-04 2.809693e-08 2.165914e-04 804
15.500000 2.100028e-04 2.872868e-08 2.100018e-04 833
16.500000 2.104176e-04 3.162411e-08 2.104171e-04 828
17.500000 2.150344e-04 3.206408e-08 2.150324e-04 808
18.500000 2.028930e-04 3.045115e-08 2.028919e-04 774
19.500000 2.073786e-04 3.170300e-08 2.073780e-04 746
20.500000 2.028531e-04 3.228138e-08 2.028517e-04 802
21.500000 2.035870e-04 3.121987e-08 2.035858e-04 771
22.500000 2.114652e-04 2.948922e-08 2.114650e-04 824
23.500000 2.133802e-04 3.085067e-08 2.133788e-04 775
24.500000 2.106124e-04 3.012221e-08 2.106117e-04 802
25.500000 2.055498e-04 3.067106e-08 2.055490e-04 822
26.500000 2.089217e-04 3.063802e-08 2.089212e-04 802
27.500000 2.072132e-04 2.992015e-08 2.072138e-04 797
28.500000 1.877318e-04 2.877929e-08 1.877307e-04 793
29.500000 1.646388e-04 2.600574e-08 1.646375e-04 681
30.500000 1.449783e-04 2.062947e-08 1.449784e-04 170
31.500000 1.198467e-04 1.601790e-08 1.198457e-04 35
32.500000 9.076492e-05 1.547485e-08 9.076527e-05 47
33.500000 4.903899e-05 1.375226e-08 4.903903e-05 52
34.500000 4.675267e-05 1.439124e-08 4.675275e-05 51
35.500000 5.422045e-05 1.257179e-08 5.421868e-05 40
36.500000 5.210299e-05 1.183494e-08 5.210281e-05 41
37.500000 5.088030e-05 1.176261e-08 5.087963e-05 35
38.500000 5.166748e-05 1.143392e-08 5.166769e-05 51
39.500000 4.618235e-05 1.330346e-08 4.618110e-05 34
