# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 4.224077e-05 4.315428e-05 6.262534e-05 57
3.750000 4.665775e-05 4.780111e-05 6.675641e-05 552
4.250000 5.318064e-05 5.292991e-05 7.355485e-05 902
4.750000 6.087085e-05 5.360285e-05 8.150980e-05 908
5.250000 6.367624e-05 5.087603e-05 8.077795e-05 895
5.750000 6.454730e-05 5.307102e-05 8.477101e-05 895
6.250000 6.389768e-05 5.389285e-05 8.267953e-05 897
6.750000 6.469107e-05 5.406062e-05 8.455355e-05 910
7.250000 6.476476e-05 5.362757e-05 8.337845e-05 932
7.750000 6.371466e-05 5.431952e-05 8.412511e-05 886
8.250000 6.548236e-05 5.373504e-05 8.482683e-05 901
8.750000 6.562411e-05 5.185730e-05 8.242319e-05 905
9.250000 6.357917e-05 5.305441e-05 8.424554e-05 897
9.750000 6.329022e-05 5.346980e-05 8.360701e-05 895
10.250000 6.138258e-05 5.484457e-05 8.240735e-05 902
10.750000 5.546719e-05 5.204389e-05 7.618128e-05 903
11.250000 4.801088e-05 4.996379e-05 6.959306e-05 560
11.750000 3.995440e-05 4.154005e-05 6.180070e-05 27
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
