# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 1.830325e-04 1.122181e-04 1.524303e-04 6
0.750000 2.240658e-04 1.317012e-04 1.575536e-04 5
1.250000 1.741700e-04 9.844257e-05 1.816995e-04 9
1.750000 2.316316e-04 8.630069e-05 2.088957e-04 7
2.250000 2.770909e-04 2.110577e-04 2.147695e-04 9
2.750000 4.358349e-04 3.797413e-04 2.608951e-04 8
3.250000 7.653796e-04 7.272246e-04 1.949014e-04 1901
3.750000 8.001306e-04 7.418294e-04 2.472689e-04 28145
4.250000 6.514590e-04 6.198062e-04 2.452204e-04 45080
4.750000 4.162060e-04 3.398684e-04 2.343745e-04 45459
5.250000 2.857793e-04 1.627838e-04 2.353536e-04 44975
5.750000 2.837818e-04 1.568150e-04 2.365364e-04 45401
6.250000 2.839853e-04 1.569201e-04 2.360288e-04 44834
6.750000 2.834205e-04 1.570768e-04 2.360555e-04 45189
7.250000 2.824454e-04 1.576735e-04 2.346636e-04 45236
7.750000 2.850492e-04 1.576214e-04 2.377317e-04 45065
8.250000 2.848544e-04 1.573408e-04 2.367590e-04 45108
8.750000 2.835777e-04 1.566322e-04 2.363912e-04 45064
9.250000 2.830102e-04 1.570062e-04 2.359346e-04 45107
9.750000 2.864911e-04 1.634978e-04 2.361013e-04 45110
10.250000 4.154306e-04 3.405718e-04 2.335196e-04 45057
10.750000 6.534917e-04 6.195623e-04 2.454675e-04 44934
11.250000 7.962941e-04 7.393728e-04 2.487960e-04 27486
11.750000 7.639068e-04 7.266222e-04 1.921027e-04 1966
12.250000 6.047453e-04 4.850039e-04 2.131122e-04 3
12.750000 2.988261e-04 2.041580e-04 2.068234e-04 5
13.250000 2.091181e-04 1.052529e-04 1.685126e-04 12
13.750000 1.421631e-04 8.453937e-05 8.562017e-05 3
14.250000 1.994668e-04 1.161075e-04 2.100523e-04 8
14.750000 2.753988e-04 1.111903e-04 2.425633e-04 8
