# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 1.134139e-04 1.122181e-04 6.289622e-05 6
0.750000 1.493232e-04 1.317012e-04 4.003066e-05 5
1.250000 9.879152e-05 9.844257e-05 6.172423e-05 9
1.750000 1.058595e-04 8.630069e-05 6.686936e-05 7
2.250000 2.111322e-04 2.110577e-04 6.238205e-05 9
2.750000 3.809286e-04 3.797413e-04 7.647463e-05 8
3.250000 7.359075e-04 7.272246e-04 7.345771e-05 1901
3.750000 7.647982e-04 7.418292e-04 8.684949e-05 28145
4.250000 6.105577e-04 6.198066e-04 9.290220e-05 45080
4.750000 3.560470e-04 3.398686e-04 9.221277e-05 45459
5.250000 1.864761e-04 1.627841e-04 9.166953e-05 44975
5.750000 1.819942e-04 1.568150e-04 9.170991e-05 45401
6.250000 1.824171e-04 1.569201e-04 9.226990e-05 44834
6.750000 1.820157e-04 1.570768e-04 9.199579e-05 45189
7.250000 1.824199e-04 1.576733e-04 9.167252e-05 45236
7.750000 1.825257e-04 1.576212e-04 9.242215e-05 45065
8.250000 1.825097e-04 1.573407e-04 9.238674e-05 45108
8.750000 1.817713e-04 1.566322e-04 9.250250e-05 45064
9.250000 1.814850e-04 1.570062e-04 9.208564e-05 45107
9.750000 1.874875e-04 1.634974e-04 9.174320e-05 45110
10.250000 3.559283e-04 3.405716e-04 9.206143e-05 45057
10.750000 6.111446e-04 6.195623e-04 9.280322e-05 44934
11.250000 7.622855e-04 7.393728e-04 8.710364e-05 27486
11.750000 7.348908e-04 7.266222e-04 7.328017e-05 1966
12.250000 4.796876e-04 4.850039e-04 6.350979e-05 3
12.750000 2.082948e-04 2.041580e-04 7.073474e-05 5
13.250000 1.226483e-04 1.052529e-04 6.457679e-05 12
13.750000 1.397011e-04 8.453937e-05 8.384907e-05 3
14.250000 1.295284e-04 1.161075e-04 8.401783e-05 8
14.750000 1.400399e-04 1.111903e-04 8.567104e-05 8
