# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.500000 5.198530e-05 4.022212e-05 6.313796e-05 46
1.500000 5.052764e-05 4.215495e-05 6.277132e-05 42
2.500000 5.022324e-05 3.438755e-05 6.386640e-05 40
3.500000 4.625867e-05 3.233665e-05 5.818723e-05 43
4.500000 4.585953e-05 3.385238e-05 6.226456e-05 35
5.500000 4.993786e-05 4.326790e-05 6.761679e-05 58
6.500000 4.751883e-05 4.059082e-05 6.139067e-05 45
7.500000 9.108994e-05 2.597525e-05 9.391332e-05 46
8.500000 1.147197e-04 3.853403e-05 1.215326e-04 41
9.500000 1.486305e-04 9.008563e-05 1.720653e-04 186
10.500000 1.648630e-04 1.341343e-04 2.095371e-04 687
11.500000 1.831788e-04 1.492198e-04 2.398144e-04 843
12.500000 1.984984e-04 1.533655e-04 2.453814e-04 809
13.500000 2.111075e-04 1.566114e-04 2.677317e-04 810
14.500000 2.151735e-04 1.626814e-04 2.661002e-04 812
15.500000 2.158868e-04 1.565050e-04 2.645844e-04 758
16.500000 2.137073e-04 1.545561e-04 2.635034e-04 795
17.500000 2.101235e-04 1.514196e-04 2.608229e-04 803
18.500000 2.020718e-04 1.532016e-04 2.508582e-04 775
19.500000 2.188009e-04 1.509206e-04 2.621026e-04 769
20.500000 2.144605e-04 1.586196e-04 2.600943e-04 777
21.500000 2.188559e-04 1.529696e-04 2.600096e-04 811
22.500000 2.130135e-04 1.416931e-04 2.574895e-04 783
23.500000 2.166137e-04 1.504245e-04 2.676195e-04 813
24.500000 2.115419e-04 1.477269e-04 2.569449e-04 770
25.500000 2.121728e-04 1.583887e-04 2.628795e-04 766
26.500000 2.007177e-04 1.539658e-04 2.553406e-04 835
27.500000 1.977696e-04 1.531865e-04 2.549116e-04 791
28.500000 1.858332e-04 1.489857e-04 2.355189e-04 810
29.500000 1.698362e-04 1.419573e-04 2.165865e-04 651
30.500000 1.402959e-04 9.453160e-05 1.731367e-04 181
31.500000 1.042149e-04 3.916538e-05 1.163521e-04 43
32.500000 6.499248e-05 3.048773e-05 7.666592e-05 32
33.500000 5.043435e-05 4.200713e-05 6.971080e-05 47
34.500000 4.433635e-05 3.154049e-05 5.739755e-05 41
35.500000 5.284502e-05 3.246725e-05 6.071926e-05 34
36.500000 4.725756e-05 2.993992e-05 5.670234e-05 45
37.500000 4.622617e-05 2.873982e-05 5.439036e-05 33
38.500000 4.709510e-05 3.322420e-05 5.663513e-05 41
39.500000 4.439602e-05 2.799766e-05 5.271041e-05 53
