# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 9.829978e-11 5.956699e-13 9.789765e-11 1
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 4.458956e-05 1.798128e-12 4.458956e-05 34
3.750000 4.839220e-05 2.406066e-12 4.839220e-05 566
4.250000 5.622547e-05 2.679444e-12 5.622547e-05 899
4.750000 6.044969e-05 2.876527e-12 6.044969e-05 912
5.250000 6.448023e-05 2.899703e-12 6.448023e-05 904
5.750000 6.464299e-05 2.942776e-12 6.464299e-05 884
6.250000 6.518556e-05 3.092736e-12 6.518556e-05 892
6.750000 6.556820e-05 2.975738e-12 6.556820e-05 923
7.250000 6.531319e-05 2.851127e-12 6.531319e-05 905
7.750000 6.494283e-05 2.850354e-12 6.494283e-05 898
8.250000 6.651173e-05 2.845381e-12 6.651173e-05 919
8.750000 6.660457e-05 2.857796e-12 6.660457e-05 908
9.250000 6.593208e-05 2.789229e-12 6.593208e-05 922
9.750000 6.474889e-05 2.763052e-12 6.474889e-05 902
10.250000 6.213855e-05 2.881115e-12 6.213855e-05 894
10.750000 5.433713e-05 2.932914e-12 5.433713e-05 904
11.250000 5.090642e-05 2.483593e-12 5.090642e-05 534
11.750000 4.132005e-05 1.686775e-12 4.132005e-05 22
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 3.608496e-12 3.607663e-12 1
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
