# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 4.255869e-05 4.178645e-05 6.021872e-05 43
3.750000 4.794733e-05 5.022074e-05 6.987947e-05 569
4.250000 5.548432e-05 5.650313e-05 7.871170e-05 884
4.750000 6.114800e-05 5.759745e-05 8.226167e-05 897
5.250000 6.400231e-05 5.596867e-05 8.439125e-05 920
5.750000 6.361032e-05 5.684284e-05 8.572485e-05 894
6.250000 6.604639e-05 5.520118e-05 8.539716e-05 905
6.750000 6.516083e-05 5.445284e-05 8.493123e-05 914
7.250000 6.579013e-05 5.521357e-05 8.688999e-05 908
7.750000 6.360105e-05 5.831892e-05 8.624054e-05 907
8.250000 6.534774e-05 5.668953e-05 8.588947e-05 910
8.750000 6.508973e-05 5.518510e-05 8.707842e-05 890
9.250000 6.476247e-05 5.557920e-05 8.552797e-05 889
9.750000 6.303242e-05 5.455345e-05 8.413246e-05 914
10.250000 6.115766e-05 5.663090e-05 8.319667e-05 910
10.750000 5.404814e-05 5.626951e-05 7.796485e-05 891
11.250000 4.691415e-05 4.986330e-05 6.874026e-05 558
11.750000 4.557966e-05 4.428536e-05 6.607713e-05 21
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
