# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 6.933356e-08 0.000000e+00 6.933356e-08 2
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 6.766862e-08 1.986415e-10 6.758997e-08 2
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 1.762650e-05 1.792281e-05 3.242381e-06 1
3.250000 6.034894e-05 4.316367e-05 4.254360e-05 1495
3.750000 7.002914e-05 4.850361e-05 5.022117e-05 28507
4.250000 7.833713e-05 5.494446e-05 5.581806e-05 44709
4.750000 8.357050e-05 6.125209e-05 5.675245e-05 45166
5.250000 8.588702e-05 6.470397e-05 5.663140e-05 45329
5.750000 8.636047e-05 6.494069e-05 5.669376e-05 45291
6.250000 8.620895e-05 6.511032e-05 5.653882e-05 45252
6.750000 8.613071e-05 6.487234e-05 5.661569e-05 45367
7.250000 8.635935e-05 6.501528e-05 5.666639e-05 45320
7.750000 8.635579e-05 6.496712e-05 5.666947e-05 45240
8.250000 8.598345e-05 6.494770e-05 5.639009e-05 45297
8.750000 8.607485e-05 6.512074e-05 5.628497e-05 45228
9.250000 8.628888e-05 6.497038e-05 5.676854e-05 45327
9.750000 8.578999e-05 6.433537e-05 5.647029e-05 45133
10.250000 8.308637e-05 6.105806e-05 5.644710e-05 45374
10.750000 7.804233e-05 5.469387e-05 5.605909e-05 44670
11.250000 7.000056e-05 4.847730e-05 5.015419e-05 26998
11.750000 6.095265e-05 4.239866e-05 4.395058e-05 1483
12.250000 6.049115e-05 4.340255e-05 3.795881e-05 4
12.750000 6.042424e-06 6.041073e-06 1.034163e-07 1
13.250000 1.654793e-07 1.481849e-07 6.557367e-08 1
13.750000 7.857492e-08 0.000000e+00 7.857492e-08 1
14.250000 8.929422e-08 0.000000e+00 8.929422e-08 1
14.750000 5.925090e-08 0.000000e+00 5.925090e-08 1
