# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 1.590779e-05 2.512148e-15 1.590779e-05 2
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 1.594829e-05 1.986415e-10 1.594838e-05 2
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 3.025049e-05 1.792281e-05 1.530058e-05 1
3.250000 4.432703e-05 4.316367e-05 9.643903e-06 1495
3.750000 4.927916e-05 4.850361e-05 9.002302e-06 28507
4.250000 5.558625e-05 5.494461e-05 8.669705e-06 44709
4.750000 6.183632e-05 6.125212e-05 8.606407e-06 45166
5.250000 6.531323e-05 6.470403e-05 8.487046e-06 45329
5.750000 6.552525e-05 6.494069e-05 8.570644e-06 45291
6.250000 6.568155e-05 6.511019e-05 8.562206e-06 45252
6.750000 6.541221e-05 6.487225e-05 8.539861e-06 45367
7.250000 6.559486e-05 6.501524e-05 8.520326e-06 45320
7.750000 6.548166e-05 6.496710e-05 8.523436e-06 45240
8.250000 6.550559e-05 6.494758e-05 8.524755e-06 45297
8.750000 6.564597e-05 6.512064e-05 8.565467e-06 45228
9.250000 6.554868e-05 6.497032e-05 8.561846e-06 45327
9.750000 6.490958e-05 6.433537e-05 8.578339e-06 45133
10.250000 6.169693e-05 6.105802e-05 8.585754e-06 45374
10.750000 5.536952e-05 5.469394e-05 8.705782e-06 44670
11.250000 4.934118e-05 4.847726e-05 8.968309e-06 26998
11.750000 4.366726e-05 4.239866e-05 9.595281e-06 1483
12.250000 4.444622e-05 4.340255e-05 9.936169e-06 4
12.750000 1.481193e-05 6.041073e-06 1.579017e-05 1
13.250000 1.577194e-05 1.481849e-07 1.581715e-05 1
13.750000 1.625051e-05 0.000000e+00 1.625051e-05 1
14.250000 1.637329e-05 0.000000e+00 1.637329e-05 1
14.750000 1.587256e-05 0.000000e+00 1.587256e-05 1
