# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 7.817847e-05 1.414956e-05 7.771078e-05 25
3.750000 9.275539e-05 1.596030e-05 9.467837e-05 575
4.250000 1.097770e-04 1.697225e-05 1.103685e-04 900
4.750000 1.240772e-04 1.687483e-05 1.252206e-04 893
5.250000 1.244459e-04 1.673574e-05 1.255029e-04 916
5.750000 1.257145e-04 1.683577e-05 1.266613e-04 887
6.250000 1.246609e-04 1.685744e-05 1.250850e-04 910
6.750000 1.275305e-04 1.681077e-05 1.287253e-04 898
7.250000 1.263119e-04 1.662827e-05 1.271451e-04 920
7.750000 1.279430e-04 1.664384e-05 1.292184e-04 910
8.250000 1.260712e-04 1.680061e-05 1.269192e-04 916
8.750000 1.277243e-04 1.684999e-05 1.279866e-04 902
9.250000 1.266539e-04 1.682527e-05 1.272899e-04 916
9.750000 1.240570e-04 1.669082e-05 1.247205e-04 885
10.250000 1.197176e-04 1.665257e-05 1.208091e-04 903
10.750000 1.079516e-04 1.684925e-05 1.091057e-04 913
11.250000 9.568807e-05 1.586397e-05 9.648011e-05 541
11.750000 7.884610e-05 1.536911e-05 7.944691e-05 14
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
