# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 8.203739e-05 1.038123e-05 8.185854e-05 43
3.750000 9.333236e-05 9.250270e-06 9.395369e-05 561
4.250000 1.087294e-04 8.530567e-06 1.091132e-04 884
4.750000 1.201779e-04 8.058633e-06 1.208485e-04 893
5.250000 1.260120e-04 8.456010e-06 1.264446e-04 908
5.750000 1.266374e-04 8.249143e-06 1.269945e-04 913
6.250000 1.267960e-04 8.780408e-06 1.270143e-04 897
6.750000 1.277247e-04 8.726843e-06 1.281463e-04 919
7.250000 1.252115e-04 8.545821e-06 1.255073e-04 905
7.750000 1.245878e-04 8.562537e-06 1.247461e-04 911
8.250000 1.294139e-04 8.600583e-06 1.296328e-04 894
8.750000 1.267816e-04 8.729905e-06 1.271907e-04 916
9.250000 1.276957e-04 8.604112e-06 1.280232e-04 931
9.750000 1.250672e-04 8.468790e-06 1.253315e-04 896
10.250000 1.213096e-04 8.586992e-06 1.213450e-04 901
10.750000 1.070004e-04 9.063375e-06 1.071238e-04 900
11.250000 9.414189e-05 9.115847e-06 9.448407e-05 536
11.750000 9.253876e-05 9.288792e-06 9.346444e-05 16
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
