# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 6.933356e-08 0.000000e+00 6.933356e-08 2
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 6.766862e-08 1.986415e-10 6.758997e-08 2
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 3.800890e-05 3.940210e-05 3.242381e-06 1
3.250000 9.524730e-05 8.451795e-05 4.254360e-05 1495
3.750000 1.070241e-04 9.487014e-05 5.022117e-05 28507
4.250000 1.215397e-04 1.080339e-04 5.581806e-05 44709
4.750000 1.331388e-04 1.204374e-04 5.675245e-05 45166
5.250000 1.388787e-04 1.268463e-04 5.663140e-05 45329
5.750000 1.388945e-04 1.267206e-04 5.669376e-05 45291
6.250000 1.391707e-04 1.273396e-04 5.653882e-05 45252
6.750000 1.393009e-04 1.271730e-04 5.661569e-05 45367
7.250000 1.386244e-04 1.267582e-04 5.666639e-05 45320
7.750000 1.389610e-04 1.269445e-04 5.666947e-05 45240
8.250000 1.388799e-04 1.270847e-04 5.639009e-05 45297
8.750000 1.389754e-04 1.271705e-04 5.628497e-05 45228
9.250000 1.393564e-04 1.272579e-04 5.676854e-05 45327
9.750000 1.382866e-04 1.263833e-04 5.647029e-05 45133
10.250000 1.325310e-04 1.198657e-04 5.644710e-05 45374
10.750000 1.212657e-04 1.073745e-04 5.605909e-05 44670
11.250000 1.070523e-04 9.484448e-05 5.015419e-05 26998
11.750000 9.153384e-05 8.215456e-05 4.395058e-05 1483
12.250000 9.551998e-05 8.604217e-05 3.795881e-05 4
12.750000 8.971196e-06 8.893733e-06 1.034163e-07 1
13.250000 1.654793e-07 1.481849e-07 6.557367e-08 1
13.750000 7.857492e-08 0.000000e+00 7.857492e-08 1
14.250000 8.929422e-08 0.000000e+00 8.929422e-08 1
14.750000 5.925090e-08 0.000000e+00 5.925090e-08 1
