# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 8.653590e-05 1.176482e-04 1.112410e-04 1
3.250000 1.115111e-04 1.639993e-04 2.066818e-04 40
3.750000 1.389561e-04 2.245783e-04 2.647906e-04 558
4.250000 1.618137e-04 2.802144e-04 3.232809e-04 888
4.750000 1.831930e-04 2.724841e-04 3.267338e-04 875
5.250000 1.950525e-04 2.633071e-04 3.314756e-04 939
5.750000 1.954593e-04 2.854316e-04 3.478227e-04 928
6.250000 1.935044e-04 2.748541e-04 3.316911e-04 874
6.750000 1.948220e-04 2.750879e-04 3.335623e-04 926
7.250000 1.938251e-04 2.856196e-04 3.411852e-04 917
7.750000 1.939553e-04 2.795049e-04 3.445223e-04 914
8.250000 1.937767e-04 2.844572e-04 3.393400e-04 916
8.750000 1.865096e-04 2.925798e-04 3.430500e-04 899
9.250000 1.943164e-04 2.752544e-04 3.332928e-04 896
9.750000 1.896166e-04 2.845005e-04 3.423950e-04 867
10.250000 1.807871e-04 2.876383e-04 3.385693e-04 899
10.750000 1.571115e-04 2.823442e-04 3.279093e-04 892
11.250000 1.387443e-04 2.408176e-04 2.779365e-04 557
11.750000 1.152780e-04 1.505017e-04 1.817544e-04 37
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 4.548954e-08 6.756934e-05 6.756837e-05 1
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
