# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 1.352574e-04 9.801505e-05 8.559591e-05 6
0.750000 1.569998e-04 1.359499e-04 5.676541e-05 5
1.250000 1.111052e-04 1.156138e-04 6.949293e-05 9
1.750000 1.259560e-04 1.059632e-04 5.333622e-05 7
2.250000 2.208575e-04 2.206697e-04 5.971153e-05 9
2.750000 4.787652e-04 4.722715e-04 7.608678e-05 8
3.250000 8.636304e-04 8.568553e-04 8.425412e-05 1901
3.750000 8.975395e-04 8.733729e-04 1.009335e-04 28145
4.250000 7.192908e-04 7.277774e-04 1.085947e-04 45080
4.750000 4.136523e-04 3.952243e-04 1.081333e-04 45459
5.250000 2.199455e-04 1.917433e-04 1.079934e-04 44975
5.750000 2.151499e-04 1.856784e-04 1.078673e-04 45401
6.250000 2.154765e-04 1.858251e-04 1.087577e-04 44834
6.750000 2.149274e-04 1.859396e-04 1.079504e-04 45189
7.250000 2.153548e-04 1.863028e-04 1.079801e-04 45236
7.750000 2.157075e-04 1.865322e-04 1.089005e-04 45065
8.250000 2.158815e-04 1.866205e-04 1.086731e-04 45108
8.750000 2.150141e-04 1.854995e-04 1.089744e-04 45064
9.250000 2.140545e-04 1.855929e-04 1.078145e-04 45107
9.750000 2.203292e-04 1.921971e-04 1.078439e-04 45110
10.250000 4.148704e-04 3.968659e-04 1.086370e-04 45057
10.750000 7.196857e-04 7.273526e-04 1.087033e-04 44934
11.250000 8.949353e-04 8.708867e-04 1.015411e-04 27486
11.750000 8.607023e-04 8.541691e-04 8.374885e-05 1966
12.250000 5.743771e-04 5.600516e-04 7.680974e-05 3
12.750000 2.843824e-04 2.840598e-04 7.439941e-05 5
13.250000 1.622341e-04 1.431992e-04 7.104773e-05 12
13.750000 1.933549e-04 1.225454e-04 1.026291e-04 3
14.250000 1.757012e-04 1.519390e-04 6.526696e-05 8
14.750000 1.684139e-04 1.219305e-04 8.866537e-05 8
