# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 8.486776e-04 7.986831e-05 8.552357e-04 39
3.750000 8.738244e-04 8.632590e-05 9.016289e-04 534
4.250000 7.245865e-04 9.827895e-05 7.136809e-04 916
4.750000 3.949351e-04 9.656375e-05 4.112986e-04 955
5.250000 1.944284e-04 8.978750e-05 2.138777e-04 855
5.750000 1.847833e-04 9.250584e-05 2.054404e-04 900
6.250000 1.777669e-04 9.049711e-05 1.989919e-04 895
6.750000 1.806869e-04 9.517517e-05 2.047882e-04 948
7.250000 1.822357e-04 8.993079e-05 2.013811e-04 889
7.750000 1.851626e-04 8.494100e-05 2.006069e-04 866
8.250000 1.822286e-04 8.863992e-05 2.002916e-04 888
8.750000 1.857310e-04 8.538572e-05 2.038481e-04 936
9.250000 1.817330e-04 9.215287e-05 2.023811e-04 878
9.750000 1.981483e-04 9.406493e-05 2.186822e-04 942
10.250000 3.961812e-04 9.328053e-05 4.156946e-04 929
10.750000 7.338768e-04 9.241539e-05 7.163060e-04 878
11.250000 8.652160e-04 8.865203e-05 8.931008e-04 545
11.750000 8.635883e-04 6.676655e-05 8.644466e-04 30
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 1.833368e-04 5.211952e-05 1.775945e-04 1
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
