# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 1.022390e-04 9.555127e-05 4.018779e-05 98
3.750000 1.226382e-04 1.119445e-04 5.023058e-05 2893
4.250000 1.384374e-04 1.271905e-04 5.535270e-05 4460
4.750000 1.531785e-04 1.420058e-04 5.693617e-05 4548
5.250000 1.612169e-04 1.506497e-04 5.701503e-05 4513
5.750000 1.601123e-04 1.495321e-04 5.728129e-05 4535
6.250000 1.601929e-04 1.504191e-04 5.738225e-05 4511
6.750000 1.608368e-04 1.504688e-04 5.752677e-05 4552
7.250000 1.605268e-04 1.499941e-04 5.697739e-05 4515
7.750000 1.600207e-04 1.504716e-04 5.623610e-05 4547
8.250000 1.585727e-04 1.487556e-04 5.633588e-05 4570
8.750000 1.584459e-04 1.474010e-04 5.603380e-05 4506
9.250000 1.612235e-04 1.502860e-04 5.799870e-05 4531
9.750000 1.606852e-04 1.506561e-04 5.661349e-05 4486
10.250000 1.514994e-04 1.408989e-04 5.632644e-05 4543
10.750000 1.386625e-04 1.263943e-04 5.562883e-05 4463
11.250000 1.216303e-04 1.121895e-04 5.003520e-05 2727
11.750000 1.096874e-04 1.028327e-04 4.109782e-05 122
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
