# 1  2      3      4      5      
# x  dirEF  recEF  sumEF  #Sample
0.250000 0.000000e+00 8.028895e-08 8.028895e-08 1
0.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
1.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
2.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
3.250000 1.495508e-04 1.411369e-04 1.980374e-04 33
3.750000 1.684296e-04 2.176062e-04 2.689608e-04 520
4.250000 1.959589e-04 2.697129e-04 3.288532e-04 917
4.750000 2.170697e-04 2.554481e-04 3.410420e-04 922
5.250000 2.251381e-04 2.533135e-04 3.370353e-04 853
5.750000 2.328377e-04 2.693780e-04 3.550653e-04 910
6.250000 2.242518e-04 2.641899e-04 3.465094e-04 897
6.750000 2.321246e-04 2.599413e-04 3.505855e-04 933
7.250000 2.305874e-04 2.696223e-04 3.522555e-04 899
7.750000 2.269330e-04 2.719283e-04 3.621122e-04 923
8.250000 2.357582e-04 2.705025e-04 3.610603e-04 897
8.750000 2.283372e-04 2.513972e-04 3.412939e-04 868
9.250000 2.284254e-04 2.592193e-04 3.446824e-04 903
9.750000 2.287358e-04 2.584601e-04 3.449777e-04 971
10.250000 2.205098e-04 2.707141e-04 3.455902e-04 935
10.750000 2.006961e-04 2.524541e-04 3.219262e-04 874
11.250000 1.750325e-04 2.059867e-04 2.617355e-04 524
11.750000 1.429702e-04 1.190219e-04 1.877168e-04 43
12.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
12.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.250000 0.000000e+00 0.000000e+00 0.000000e+00 0
13.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
14.250000 1.649869e-11 6.629878e-08 6.629641e-08 1
14.750000 0.000000e+00 0.000000e+00 0.000000e+00 0
