# 1  2      3      4      5      
# x  sumEF  dirEF  recEF  #Sample
0.250000 1.388183e-04 9.801505e-05 1.381578e-04 6
0.750000 2.240405e-04 1.359499e-04 1.483510e-04 5
1.250000 1.705850e-04 1.156138e-04 1.528779e-04 9
1.750000 1.871270e-04 1.059632e-04 1.668170e-04 7
2.250000 2.720790e-04 2.206697e-04 2.017746e-04 9
2.750000 5.023829e-04 4.722715e-04 2.667846e-04 8
3.250000 8.908100e-04 8.568553e-04 1.989091e-04 1901
3.750000 9.171921e-04 8.733729e-04 2.150848e-04 28145
4.250000 7.450801e-04 7.277774e-04 2.216832e-04 45080
4.750000 4.550776e-04 3.952243e-04 2.173270e-04 45459
5.250000 2.890778e-04 1.917433e-04 2.160945e-04 44975
5.750000 2.855562e-04 1.856784e-04 2.166437e-04 45401
6.250000 2.854643e-04 1.858251e-04 2.166100e-04 44834
6.750000 2.850415e-04 1.859396e-04 2.159622e-04 45189
7.250000 2.845211e-04 1.863028e-04 2.153283e-04 45236
7.750000 2.865521e-04 1.865322e-04 2.177944e-04 45065
8.250000 2.869017e-04 1.866205e-04 2.172184e-04 45108
8.750000 2.849610e-04 1.854995e-04 2.162919e-04 45064
9.250000 2.842993e-04 1.855929e-04 2.158842e-04 45107
9.750000 2.889811e-04 1.921971e-04 2.159629e-04 45110
10.250000 4.553601e-04 3.968659e-04 2.168053e-04 45057
10.750000 7.465768e-04 7.273526e-04 2.219323e-04 44934
11.250000 9.136352e-04 8.708867e-04 2.167289e-04 27486
11.750000 8.886613e-04 8.541691e-04 1.972143e-04 1966
12.250000 6.028644e-04 5.600516e-04 1.527991e-04 3
12.750000 3.049311e-04 2.840598e-04 1.498398e-04 5
13.250000 2.388993e-04 1.431992e-04 1.404093e-04 12
13.750000 1.766933e-04 1.225454e-04 8.412490e-05 3
14.250000 2.244078e-04 1.519390e-04 2.165343e-04 8
14.750000 2.482834e-04 1.219305e-04 2.114697e-04 8
